date,doc_id,corporation,boss,law,action_cnt,rule_cnt
2015-07-22,府勞動字第10433395000號,多維空間資訊有限公司,簡明正,30-5,1,1
2015-07-23,府勞動字第10433570000號,建弘雞肉飯店）,林建弘,30-1,1,1
2015-07-23,府勞動字第10434835000號,蔚思品牌管理有限公司,方碩蔚,22-2,1,1
2015-07-24,府勞動字第10432241200號,美而快實業有限公司,廖承豪,32-2,1,1
2015-07-24,府勞動字第10434722600號,貿友展覽事業股份有限公司,劉苑玲,24,1,1
2015-07-24,府勞動字第10433424400號,仙妮蕾德餐旅管理有限公司,陳得福,24,1,1
2015-07-24,府勞動字第10408193500號,財團法人中央畜產會,王政騰,32-2,1,1
2015-07-24,府勞動字第10434834800號,美膜安工作坊),陳谷蒨,32-2,1,1
2015-07-24,府勞動字第10433383300號,台灣勞碁商城實業股份有限公司,廖冠鈞,22-2,1,1
2014-12-01,府勞動字第10336722800號,政大清境管理委員會,陳虹宇,24,1,1
2014-12-19,府勞動字第10337021800號,東南遊覽汽車股份有限公司,黃正一,36,1,1
2015-05-26,府勞動字第10432158800號,塞席爾商瓦法奇朵餐飲有限公司台灣分公司,張郡霖,39,1,1
2015-05-26,府勞動字第10432189100號,聯傑資訊科技股份有限公司,黃桂川,22-2,1,1
2015-05-26,府勞動字第10432263200號,社團法人台灣國際創意及科技協會,楊泰順,22-2,1,1
2015-05-27,府勞動字第10432261900號,麥迪威股份有限公司,崔亞蕾,24,1,1
2015-05-27,府勞動字第10433284900號,同春紙品彩印有限公司,王春財,24,1,1
2015-05-29,府勞動字第10432170700號,沛榮國際股份有限公司,王素貞,24,1,1
2015-05-29,府勞動字第10432271000號,翰吉科技有限公司,范瓊丹,30-5,1,1
2015-05-29,府勞動字第10432276400號,創世紀國際旅行社有限公司,邱華僑,24,1,1
2015-05-29,府勞動字第10432132700號,東京都保全股份有限公司,吉田裕幸,32-2,1,1
2015-06-01,府勞動字第10432304000號,椰子林企業股份有限公司,王中儀,32-1,1,1
2015-06-01,府勞動字第10432271300號,台灣高速鐵路股份有限公司,劉維琪,35,1,1
2015-06-02,府勞動字第10433371000號,昶和錦邊趖小吃店）,林旺枝,7-1,1,1
2015-06-02,府勞動字第10432289500號,雲朗觀光股份有限公司,辜懷如,32-2,1,1
2015-06-02,府勞動字第10433556300號,菲尼克斯有限公司,馬思曼,24,1,1
2015-06-03,府勞動字第10432159100號,詮勝國際股份有限公司,何棰鏡,22-2,1,1
2015-06-03,府勞動字第10432133200號,柏榮美術印刷工廠有限公司,張啟諒,22-2,1,1
2015-06-03,府勞動字第10433557800號,台北馥敦旅館股份有限公司,陳文榮,24,1,1
2015-06-04,府勞動字第10432208200號,華南商業銀行股份有限公司,林明成,24,1,1
2015-06-04,府勞動字第10432190700號,誼光保全股份有限公司,林伯峰,32-2,1,1
2015-06-04,府勞動字第10432289800號,南山保全股份有限公司,蕭啟垕,23-1,1,1
2015-06-05,府勞動字第10432190300號,銘昜工程有限公司,張哲銘,30-5,1,1
2015-06-05,府勞動字第10432300000號,林三益股份有限公司,林仁貴,22,1,1
2015-06-05,府勞動字第10433391100號,榮工工程股份有限公司,歐來成,36,1,1
2015-06-05,府勞動字第10400875700號,財團法人環境資源研究發展基金會,陳發林,32-2,1,1
2015-06-05,府勞動字第10432288600號,葛洛莉美容國際有限公司,楊永源,35,1,1
2015-06-05,府勞動字第10432300100號,彥庭國際有限公司,黃彥嵐,24,1,1
2015-06-08,府勞動字第10435183500號,佐拉菲兒日韓精品店),陳佩妘,22-2,1,1
2015-06-08,府勞動字第10432298800號,,江清祥,30-1,1,1
2015-06-08,府勞動字第10432288800號,蓬達貨運有限公司,邱登山,30-5,1,1
2015-06-08,府勞動字第10433026200號,國富浩華聯合會計師事務所台北所,林志隆,32-2,1,1
2015-06-09,府勞動字第10433041100號,和運租車股份有限公司,田天明,32-2,1,1
2015-06-09,府勞動字第10433968300號,香華天普忍國際股份有限公司,周貝芬,30-5,1,1
2015-06-10,府勞動字第10433386900號,東京優兔髮型工作室）,劉純翰,7-1,1,1
2015-06-11,府勞動字第10432175800號,晨星半導體股份有限公司,梁公偉,30-1,1,1
2015-06-12,府勞動字第10412800800號,凱基商業銀行股份有限公司,魏寶生,24,1,1
2015-06-12,府勞動字第10432149500號,英利生股份有限公司,梁志豪,32-2,1,1
2015-06-12,府勞動字第10432208800號,南山人壽保險股份有限公司,郭文德,32-1,1,1
2015-06-12,府勞動字第10432122300號,國泰商旅股份有限公司,張清櫆,24,1,1
2015-06-16,府勞動字第10433371100號,中央研究院,翁?惠,30-5,1,1
2015-06-16,府勞動字第10432208700號,六角國際事業股份有限公司,王耀輝,32-2,1,1
2015-06-18,府勞動字第10433361200號,耐美貿易有限公司,黃張秋香,30-1,1,1
2015-06-12,府勞動字第10432208800號,南山人壽保險股份有限公司,郭文德,32-1,1,1
2015-06-12,府勞動字第10432122300號,國泰商旅股份有限公司,張清櫆,24,1,1
2015-06-16,府勞動字第10433371100號,中央研究院,翁?惠,30-5,1,1
2015-06-16,府勞動字第10432208700號,六角國際事業股份有限公司,王耀輝,32-2,1,1
2015-06-18,府勞動字第10433361200號,耐美貿易有限公司,黃張秋香,30-1,1,1
2015-06-18,府勞動字第10433842300號,創健診所,蕭桂煜,24,1,1
2015-06-22,府勞動字第10432159000號,聯樂數位行銷股份有限公司,吳力行,30-5,1,1
2015-06-22,府勞動字第10432238600號,開元食品工業股份有限公司,蔡政治,30-5,1,1
2015-06-22,府勞動字第10432166900號,台作工程有限公司,李盈徹,59-12,1,1
2015-06-23,府勞動字第10433396000號,大展保全股份有限公司,黃慧芬,28-2,1,1
2015-06-23,府勞動字第10432156100號,台灣富士全錄股份有限公司,本多雅,24,1,1
2015-06-23,府勞動字第10400967100號,綠杏事業股份有限公司,林建煌,24,1,1
2015-06-24,府勞動字第10433429500號,安荷童裝有限公司,劉雨欣,39,1,1
2015-06-24,府勞動字第10433433500號,海霆股份有限公司,戴治中,24,1,1
2015-06-24,府勞動字第10433429400號,世平興業股份有限公司,張蓉崗,30-1,1,1
2015-06-25,府勞動字第10432202500號,理想策略顧問有限公司,黃志豪,36,1,1
2015-06-25,府勞動字第10432166400號,新晰企業有限公司,郭昕怡,22-2,1,1
2015-06-25,府勞動字第10433404300號,,江雪琪,24,1,1
2015-06-25,府勞動字第10433561000號,大紳有限公司,葉麗玲,30-5,1,1
2015-06-25,府勞動字第10433561400號,豪園股份有限公司,方壯遂,37,1,1
2014-10-13,府勞動字第10335325300號,金儀股份有限公司,林樂萍,24,1,1
2014-10-17,府勞動字第10336352000號,台灣大數位服務股份有限公司,鄭俊卿,22-2,1,1
2014-10-21,府勞動字第10335475800號,嘉賀保全股份有限公司,李大明,22-2,1,1
2014-11-03,府勞動字第10335836600號,競麗國際股份有限公司,何麗純,24,1,1
2014-11-03,府勞動字第10335845700號,嘉賀保全股份有限公司,李大明,30-5,1,1
2014-11-10,府勞動字第10336709300號,臺灣電視事業股份有限公司,黃崧,36;32-2;24,1,3
2015-01-19,府勞動字第10337785100號,展圓國際事業有限公司,張寶鄰,39,1,1
2015-04-24,府勞動字第10432255700號,長亮數位行銷有限公司,魏基益,24;32-1,1,2
2015-04-27,府勞動字第10430529600號,大潤發流通事業股份有限公司,梅思勰,32-1,1,1
2015-04-27,府勞動字第10430521800號,皇家帝國麻辣火鍋店),楊宗翰 ,30-1;36;37,1,3
2015-04-27,府勞動字第10432268200號,財團法人公共電視文化事業基金會,,36;32-2;24;30-5;32-1,1,5
2015-04-27,府勞動字第10430521900號,銓宏汽車多媒體科技股份有限公司,張馹珅,24,1,1
2015-04-27,府勞動字第10431138600號,洋禾生技行銷有限公司,張峻維,22-2;30-5,1,2
2015-04-28,府勞動字第10432292700號,壹傳媒電視廣播股份有限公司,練台生,32-2;24;30-5;39;32-1;49-1,1,6
2015-04-28,府勞動字第10431241800號,樂兒美有限公司,李威政,30-5,1,1
2015-04-29,府勞動字第10431138100號,復興航空運輸股份有限公司,林明昇,32-2;32-3,1,2
2015-04-29,府勞動字第10432110000號,聯巨科技股份有限公司,王春福,70,1,1
2015-04-29,府勞動字第10431138500號,中興航空股份有限公司,楊壽芝,30-5,1,1
2015-04-29,府勞動字第10431138000號,大鵬航空股份有限公司,孫永慶,30-5,1,1
2015-04-29,府勞動字第10431138200號,財團法人第一社會福利基金會,柴松林,32-2,1,1
2015-04-30,府勞動字第10432271400號,飛凡傳播股份有限公司,黃崧,32-2;24;32-1;49-1,1,4
2015-04-30,府勞動字第10432256000號,香港商蘋果日報出版發展有限公司台灣分公司,葉一堅,49-1;36;32-2;24;30-5;39;9-1;32-1,1,8
2015-04-30,府勞動字第10431732000號,台灣森永製?股份有限公司,潘明哲,32-2,1,1
2015-04-30,府勞動字第10432922000號,廣通國際開發股份有限公司,謝明秋,28-2,1,1
2015-04-30,府勞動字第10432122000號,開發旅行社股份有限公司,梁榮堯,36;24,1,2
2015-04-30,府勞動字第10432135800號,聯維有限電視股份有限公司,李錫欽,32-2,1,1
2015-05-01,府勞動字第10432281800號,臺灣電視事業股份有限公司,黃崧,36;32-2;24,1,3
2015-05-01,府勞動字第10431242100號,泰安產物保險股份有限公司,李松季,24,1,1
2015-05-01,府勞動字第10432255900號,財團法人慈濟傳播人文志業基金會,釋證嚴,24;32-2;30-2;36,1,4
2015-05-01,府勞動字第10431732800號,新世代旅行社股份有限公司,羅芳祥,32-1,1,1
2015-05-01,府勞動字第10432276800號,天下雜誌股份有限公司,殷允芃,30-5;32-2;36;49-1,1,4
2015-05-04,府勞動字第10431132400號,典華婚訂資源整合股份有限公司,葉秀琴,36;24;39,1,3
2015-05-04,府勞動字第10431127900號,越吟有限公司,蘇昌業,23-1,1,1
2015-05-04,府勞動字第10432246500號,大昆保全股份有限公司,沈根本,22-2;32-2;24,1,3
2015-05-04,府勞動字第10431128000號,知見旅行社有限公司,李潔雯,24;32-2,1,2
2015-05-04,府勞動字第10432272000號,香港商壹傳媒出版有限公司台灣分公司,裴偉,30-5;32-1;49-1,1,3
2015-05-04,府勞動字第10431132600號,雙十公園有限公司,王志雄,30-5,1,1
2015-05-04,府勞動字第10434009600號,台北市私立育達科大文理短期補習班),魏建助,36;22-2;24,1,3
2015-05-05,府勞動字第10432123400號,青年日報社,朱坤臨,24;30-5;32-1;39;49-1,1,5
2015-05-05,府勞動字第10432122500號,香港商壹傳媒動畫有限公司台灣分公司,吳達光,32-2,1,1
2015-05-05,府勞動字第10432280600號,年代網際事業股份有限公司,練台生,30-5;32-2;36,1,3
2015-05-05,府勞動字第10432293300號,糖朝餐飲股份有限公司,劉鏗鏘,36;37,1,2
2015-05-05,府勞動字第10432256200號,誠隆汽車股份有限公司,劉橫山,22-2;30-5,1,2
2015-05-05,府勞動字第10400373900號,龍興牙科器材有限公司,林藤枝,22-2;30-5;43,1,3
2015-05-05,府勞動字第10432165600號,特力屋室內裝修設計股份有限公司,謝有全,30-5,1,1
2015-05-06,府勞動字第10432301700號,聯意製作股份有限公司,張孝威,24;30-5;32-2;36;39,1,5
2015-05-06,府勞動字第10432166300號,全一運通股份有限公司,張光?,24,1,1
2015-05-06,府勞動字第10431235600號,三紅企業股份有限公司,陳菊華,22-2,1,1
2015-05-07,府勞動字第10431216300號,財團法人臺灣基督長老教會馬偕紀念社會事業基金會馬偕紀念醫院,楊育正,37,1,1
2015-05-07,府勞動字第10431212000號,雙向國際旅行社股份有限公司,艾施鴻,22-2,1,1
2015-05-07,府勞動字第10431113300號,全聯實業股份有限公司,,30-5,1,1
2015-05-08,府勞動字第10433032000號,震旦行股份有限公司,林樂萍,32-2,1,1
2015-05-08,府勞動字第10432261600號,捷正公寓大廈管理維護股份有限公司,辜昭南,36;30-1,1,2
2015-05-08,府勞動字第10432123200號,鉅築室內裝修興業有限公司,譚懋仲,24,1,1
2015-05-08,府勞動字第10431242400號,英屬維京群島商富董股份有限公司台灣分公司,劉美金,22-2,1,1
2015-05-08,府勞動字第10432262200號,艾維士小客車租賃股份有限公司台北分公司,蕭世煌,30-5;37,1,2
2015-05-11,府勞動字第10431235500號,國泰世華商業銀行股份有限公司,陳祖培,30-5,1,1
2015-05-11,府勞動字第10431235300號,精工坊企業有限公司,王富生,30-5,1,1
2015-05-11,府勞動字第10431241700號,駿彪通運有限公司,彭杰,30-5,1,1
2015-05-11,府勞動字第10432271600號,誠品旅館事業股份有限公司,吳清友,32-2;35,1,2
2015-05-11,府勞動字第10431223800號,,吳松樺,24,1,1
2015-05-11,府勞動字第10432301600號,陽明山有線電視股份有限公司,盧榮輝,30-5;24;32-1;32-2,1,4
2015-05-12,府勞動字第10432298900號,正聲廣播股份有限公司,,32-2;24;30-5;32-1,1,4
2015-05-12,府勞動字第10433025500號,忕吉小吃股份有限公司,林晉頡,36;24;30-1,1,3
2015-05-12,府勞動字第10432187800號,遠來開發股份有限公司,呂文龍,9-1,1,1
2015-05-12,府勞動字第10430529000號,瑞鈦管理工程有限公司,蔡瑞玲,36;37;30-1,1,3
2015-05-12,府勞動字第10431241600號,醬子科技股份有限公司,莊煥榮,30-5,1,1
2015-05-13,府勞動字第10431220600號,富利食品股份有限公司,張樑,30-5,1,1
2015-05-13,府勞動字第10432149600號,合眾不動產有限公司,胡晶凱,28-2,1,1
2015-05-13,府勞動字第10432289100號,緯來電視網股份有限公司,,32-2;24;30-5;32-1;49-1,1,5
2015-05-13,府勞動字第10432098300號,順益汽車股份有限公司,游木誠,24,1,1
2015-05-13,府勞動字第10432293600號,八大電視股份有限公司,王文潮,36;32-2;24;39;49-1,1,5
2015-05-13,府勞動字第10432098500號,高裕精品商行）,葛信友,30-1,1,1
2015-05-14,府勞動字第10432895500號,永航專業貨運有限公司,永航專業貨運有限公司,30-5,1,1
2015-05-14,府勞動字第10433026700號,萬歲企業有限公司,蕭精山,35;39,1,2
2015-05-14,府勞動字第10432853800號,辰曜實業有限公司,楊秀惠,30-1,1,1
2015-05-14,府勞動字第10431246500號,郵政總局郵政醫院,陳健煜,22-2,1,1
2015-05-14,府勞動字第10433027000號,花旗(台灣)商業銀行股份有限公司,管國霖,38;24,1,2
2015-05-14,府勞動字第10430553300號,民間全民電視股份有限公司,田再庭,24;30-5;32-1;32-2;36;39,1,6
2015-05-15,府勞動字第10431234800號,威利傳播有限公司,莊旭賢,24;32-2;36,1,3
2015-05-15,府勞動字第10432271900號,財團法人中央廣播電臺,曠湘霞,32-2;24;30-5;39;32-1,1,5
2015-05-15,府勞動字第10432255800號,肯林恩清潔股份有限公司,林建坡,22-2,1,1
2015-05-15,府勞動字第10432149900號,戲智科技股份有限公司,徐三泰,28-2,1,1
2015-05-18,府勞動字第10431234600號,三商美邦人壽保險股份有限公司,劉中興,38,1,1
2015-05-18,府勞動字第10432149700號,富邦公寓大廈管理維護股份有限公司,劉國治,30-5,1,1
2015-05-18,府勞動字第10432280800號,財團法人國語日報社,林昭賢,32-2;24;30-5;49-1,1,4
2015-05-18,府勞動字第10431235000號,宏程工程顧問有限公司,謝添鑄,38,1,1
2015-05-18,府勞動字第10432098400號,十藝生技股份有限公司,宋美蒔,24,1,1
2015-05-18,府勞動字第10433025600號,北都汽車股份有限公司,周欽賢,24,1,1
2015-05-18,府勞動字第10431235800號,愛瑪實業有限公司,朱翠萍,21-1,1,1
2015-05-18,府勞動字第10431235100號,常舜企業有限公司,郭原綸,24;30-5,1,2
2015-05-18,府勞動字第10431247700號,金色三麥餐飲股份有限公司,葉冠廷,32-2,1,1
2015-05-19,府勞動字第10432156300號,博聯電訊股份有限公司,陳錦源,30-5,1,1
2015-05-19,府勞動字第10432876800號,瑄品股份有限公司,陳奎宏,23-1,1,1
2015-05-21,府勞動字第10432224900號,承程創意工作室）,高文君,30-5,1,1
2015-05-21,府勞動字第10432225200號,宜騰科技股份有限公司,陳建宏,22-2,1,1
2015-05-21,府勞動字第10432250400號,鴻瑞珍食品商行,,23-2,1,1
2015-05-21,府勞動字第10432303900號,一0一玩具王國股份有限公司,李春英,30-1,1,1
2015-05-21,府勞動字第10430528800號,國寶時尚股份有限公司,李勁節,32-2;37,1,2
2015-05-22,府勞動字第10433025700號,全聯實業股份有限公司,林敏雄,36,1,1
2015-05-22,府勞動字第10433025800號,禾豐科技國際物流有限公司,吳振興,24;30-1,1,2
2015-05-22,府勞動字第10432879100號,元鴻貨運股份有限公司,陳麗美,30-5,1,1
2015-05-22,府勞動字第10432123100號,介興營造股份有限公司,林佳淼,22-2,1,1
2015-05-22,府勞動字第10433312200號,北投麗禧溫泉酒店股份有限公司,翁秀文,36,1,1
2015-05-22,府勞動字第10432246200號,台灣西方電業有限公司,劉淑枝,32-2;36,1,2
2015-05-25,府勞動字第10432189600號,星亞洗衣商店),薛順祥,22-2;30-5;39;30-1;23-2,1,5
2015-05-25,府勞動字第10432281400號,瀚朝物流股份有限公司,蕭美萍,32-2,1,1
2015-05-25,府勞動字第10432122200號,蓋德科技股份有限公司,許賓鄉,30-5,1,1
2015-05-25,府勞動字第10432202400號,財團法人山達基教會首都中心,吳英辰,30-5,1,1
2015-05-25,府勞動字第10432234900號,彩色樹傳媒有限公司,吳榛畛,30-5,1,1
2015-05-25,府勞動字第10432158900號,建明汽車客運股份有限公司,黃竹發,23-2,1,1
2015-05-25,府勞動字第10432144700號,樂義餐飲股份有限公司,楊文芳,36;32-2;30-1,1,3
